통계청행정동코드,행자부행정동코드,시군구명,행정동명,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,2021혼인,어린이보호구역현황,2021_한부모_가구수,2021_저소득_가구수,2021_예산현액,2021_세입,2021_세출,총_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,어린이집_수,2020GDP1인당,공동육아나눔터유무,유아인구,인구대비아동,20-40직장인구,20-40직장인구비,인구대비예산,20-40생활인구,한부모저소득평균
1121081,11620775,관악구,난곡동,18462.09489,625.8079815,369.7951212,591.310039,678.4999719,716.6333457,737.9096367,635.1201849,319.3066975,665.9481168,618.1950526,631.2057604,626.209118,78.0,4.0,187,1225,1190444,1213512,1026445,64.77639752,8.391304348,12.86956522,18.27950311,9,12090,0,1950.0299850999997,0.10562344071561641,39.540372678,0.6104132707564006,64.48043990093477,5265.9110411,706.0
1121082,11620745,관악구,삼성동,20618.00083,412.4450521,263.1631348,832.2322006,845.5803618,758.6290534,874.552107,296.897351,199.704945,778.3760981,511.3787834,621.7537111,600.5572728,55.0,6.5,187,1225,1190444,1213512,1026445,159.5555556,18.78787879,31.32323232,30.96969697,6,12090,0,1172.2104829,0.05685374118301459,81.08080808,0.5081666243152739,57.73809060419947,5823.0595882,706.0
1121083,11620765,관악구,미성동,21605.02684,760.8463772,404.2002695,791.2043983,869.4377153,803.7354709,918.1007805,817.5958076,430.5515253,945.3712338,771.9587274,846.6607219,762.1331923,82.0,4.0,187,1225,1190444,1213512,1026445,422.4774194,44.99354839,76.1483871,106.7225806,12,12090,0,2413.1939796,0.11169594916365308,227.86451609,0.5393531242772972,55.10032497603692,6708.6022404,706.0
1123051,11680510,강남구,신사동,36058.96751,652.4260897,474.5883456,1508.580537,1977.378156,1765.308705,1849.638777,652.6175314,455.1282742,2322.15788,2023.497475,1985.842182,1593.742605,70.5,5.0,102,745,1571060,1665507,1352661,5010.885135,1375.945946,1623.810811,1072.885135,17,147023,0,2234.7602409,0.061975158891619635,4072.641892,0.8127589801557085,43.56918981566258,15026.146317,423.5
1123052,11680521,강남구,논현1동,43032.07709,566.4788194,230.8756524,2758.9941,3087.457877,2560.54963,2335.722372,462.2599946,210.298842,3389.547721,2996.532789,2621.05775,1877.799944,112.0,0.0,102,745,1571060,1665507,1352661,3035.684864,743.0248139,987.191067,670.3920596,3,147023,0,1469.9133084,0.03415854887333769,2400.6079405,0.7907961623318224,36.50904409550545,21627.662183,423.5
1123053,11680531,강남구,논현2동,43317.78047,1080.824464,402.8778092,2538.916543,3123.425895,2831.836991,2552.734924,765.5305213,318.697504,3074.378475,2830.984442,2588.732017,2051.285915,87.0,0.0,102,745,1571060,1665507,1352661,2866.681614,653.0672646,867.7757848,620.9932735,3,147023,0,2567.9302985000004,0.05928120671552959,2141.8363228999997,0.7471483098924985,36.26824788698598,21592.295201999998,423.5
1123058,11680580,강남구,삼성1동,38513.91265,606.2010729,356.716865,2224.719326,2757.134054,2502.870123,2471.914081,781.7722873,381.6520704,2437.154491,2390.587086,2293.02568,1797.833592,43.0,0.0,102,745,1571060,1665507,1352661,11486.1106,2607.599078,3990.414747,2929.009217,6,147023,0,2126.3422956,0.0552097190156555,9527.023042,0.829438560516734,40.792012337910315,18875.238433,423.5
1123059,11680590,강남구,삼성2동,40004.19849,1421.652479,949.1414109,1879.37506,2315.605531,2238.168534,2369.962105,1016.910002,625.6059749,2147.130377,2085.623836,2132.204797,2102.058428,100.0,0.0,102,745,1571060,1665507,1352661,8468.520161,1998.346774,2896.612903,2085.237903,15,147023,0,4013.3098668000002,0.10032221662441812,6980.197580000001,0.8242523424748803,39.27237788285456,17270.128668,423.5
1123060,11680600,강남구,대치1동,28487.77485,1380.218881,1920.46485,358.3295435,519.637659,888.9587368,1475.002494,1126.749147,1460.087015,488.4283614,475.6164224,804.7509284,1429.367682,27.0,0.0,102,745,1571060,1665507,1352661,1120.255814,176.8488372,371.0348837,321.0697674,5,147023,0,5887.519893,0.2066682962779734,868.9534883000001,0.7756741607055833,55.14856840424657,6440.0918275,423.5
1123063,11680630,강남구,대치4동,38986.5046,1072.955251,1176.718275,1452.11061,1708.497225,1717.243076,2000.118937,1148.051196,1088.447793,1546.975937,1504.915744,1528.079094,1792.331882,53.0,0.0,102,745,1571060,1665507,1352661,5092.287425,1098.125749,1573.191617,1247.065868,8,147023,0,4486.172515,0.11506988279734111,3918.383234,0.7694740903200293,40.29753413697929,13250.272505,423.5
1123064,11680640,강남구,역삼1동,102244.8898,950.94375,414.1200008,7287.011745,7999.193089,6478.329345,5966.029639,847.2154277,379.3133974,8255.61988,7107.885372,6086.361618,4235.003191,204.0,0.0,102,745,1571060,1665507,1352661,16996.12258,3552.925806,5456.367742,4334.054839,11,147023,0,2591.5925759,0.02534691543968,13343.348387000002,0.7850819105471527,15.365657912812381,53415.433879000004,423.5
1123065,11680650,강남구,역삼2동,52718.81726,2030.805549,1383.448494,2204.87985,2701.334919,2749.441509,3244.826853,1830.24726,1433.936026,2542.799817,2314.210889,2625.923049,2760.647741,81.0,0.0,102,745,1571060,1665507,1352661,12344.11613,2692.548387,3621.858065,3278.477419,13,147023,0,6678.437329,0.12668033305950535,9592.883870999998,0.7771219721180636,29.800744433468726,21144.064627,423.5
1123066,11680655,강남구,도곡1동,35248.67772,1646.888207,840.1462182,1123.416532,1420.080024,1504.806731,1599.692785,1602.006444,964.1406413,1188.162619,1330.16724,1729.65237,1636.009733,68.0,0.0,102,745,1571060,1665507,1352661,3008.978495,506.8709677,956.0537634,756.1290323,8,147023,0,5053.1815105000005,0.14335804453830164,2219.0537633999998,0.7374774419582549,44.570749929396214,11531.988034,423.5
1123067,11680656,강남구,도곡2동,30093.13301,1508.664684,983.1316557,622.5912199,978.311237,1188.128267,1572.939972,1355.981079,1058.194542,788.2217603,835.7012086,1335.6082,1523.727786,63.0,0.0,102,745,1571060,1665507,1352661,7123.430108,1357.849462,2168.462366,1865.634409,4,147023,0,4905.971960700001,0.16302629437319596,5391.946237,0.7569311631126346,52.20659475628324,8845.2296508,423.5
1123068,11680660,강남구,개포1동,8876.879411,377.6551116,239.5072984,216.7601058,362.0896449,402.8776903,411.1034462,390.9372849,252.2957353,180.7948343,277.3503805,401.0137635,424.2165947,12.0,0.0,102,745,1571060,1665507,1352661,548.537174,76.8549625,157.6874642,146.4563211,2,147023,0,1260.3954302,0.14198631882259777,380.9987478,0.6945723386834671,176.98336625517103,2676.2064602,423.5
1123071,11680690,강남구,개포4동,16303.71669,547.7153955,347.3103686,604.6104689,731.4743115,693.8977321,741.016612,629.4288101,396.625504,535.9452144,619.5161466,735.0016285,656.5873298,91.0,0.0,102,745,1571060,1665507,1352661,1938.370968,278.188172,527.3010753,545.6612903,10,147023,0,1921.0800782000001,0.11783080598906066,1351.1505376,0.6970546711159781,96.3620768118242,5318.0494438,423.5
1123072,11680720,강남구,일원본동,25210.34506,1487.769565,1057.969468,498.9697722,750.0599936,808.1654556,1010.100947,1024.293138,712.7847928,732.9293954,690.4957363,998.3612611,1136.728058,53.0,0.0,102,745,1571060,1665507,1352661,965.4840349,153.0185531,267.9993268,247.7180509,11,147023,0,4282.8169638,0.1698833139176398,668.7359308,0.692643178578571,62.31806808914816,6625.8106192,423.5
1123073,11680730,강남구,일원1동,16475.20925,503.443972,353.6091609,585.2546318,713.0662018,633.3989327,657.8204256,428.6623916,235.3270779,646.0965742,552.9158134,741.8853541,618.6763987,65.0,0.0,102,745,1571060,1665507,1352661,432.9032258,43.9516129,71.91935484,98.79032258,9,147023,0,1521.0426023999999,0.09232311282480372,214.66129031999998,0.4958643815215479,95.3590316311157,5149.114332300001,423.5
1123074,11680740,강남구,일원2동,16698.04095,765.3032007,489.9382921,580.3386791,672.6331194,708.5705625,773.7109273,685.2430516,380.6905848,449.8714854,601.2732642,772.485037,775.028979,80.0,0.0,102,745,1571060,1665507,1352661,923.3047257,148.8800555,234.7965631,230.3192484,7,147023,1,2321.1751292,0.1390088296076433,613.995867,0.664998076918215,94.08648623538082,5333.9120539000005,423.5
1123075,11680750,강남구,수서동,23537.4779,854.9912384,272.0424203,904.9220913,1162.598964,1112.218552,1158.956805,780.6976524,270.9701952,794.0661692,868.2327855,1038.395938,888.9444034,88.0,3.0,102,745,1571060,1665507,1352661,16018.64516,2479.645161,4844.258065,4234.354839,8,147023,0,2178.7015063000003,0.09256308239805082,11558.258065,0.7215502902743618,66.74716835315647,7928.3357084,423.5
1123076,11680700,강남구,세곡동,45878.59125,3954.483467,1467.809199,1146.197317,1579.211508,1854.006987,1914.335912,3829.987543,1421.034927,1211.829112,1388.974447,1912.152768,2142.836341,160.0,4.0,102,745,1571060,1665507,1352661,2961.391837,632.6383965,904.1036275,738.7573818,40,147023,0,10673.315136000001,0.23264260835384742,2275.4994058,0.7683884913065626,34.24385878456981,13149.544392,423.5
1123077,11680545,강남구,압구정동,42041.43282,1341.732487,755.6033802,1649.43475,2009.532254,2022.991163,1972.493269,1465.452522,803.5600816,2447.423225,2138.50561,2241.833418,2018.23191,59.0,0.0,102,745,1571060,1665507,1352661,10029.43011,2939.462366,3312.419355,1901.870968,5,147023,0,4366.3484708,0.10385822218511152,8153.752689,0.8129826520123187,37.36932579644653,16500.445599,423.5
1123078,11680565,강남구,청담동,42827.44421,1218.535406,581.9592653,1776.207021,2457.933033,2252.678052,2133.78415,1039.514085,497.6108665,2525.246799,2380.775158,2724.349322,2118.127881,65.0,7.0,102,745,1571060,1665507,1352661,2557.464646,656.3459596,859.1893939,548.5580808,6,147023,0,3337.6196228,0.07793179547288236,2064.0934343,0.8070858134943696,36.6834871652968,18369.101416,423.5
1123079,11680610,강남구,대치2동,49396.67566,1437.525957,2069.275886,1843.388055,2287.111347,2226.767991,2700.208075,1121.388446,1246.873823,1843.181312,1813.626369,1829.068902,2116.289361,51.0,0.0,102,745,1571060,1665507,1352661,9275.335329,1795.856287,2827.42515,2143.508982,14,147023,0,5875.064112,0.11893642706724608,6766.790418999999,0.7295467149142463,31.80497430259662,16659.641412,423.5
1123080,11680670,강남구,개포2동,25233.33754,1111.678283,935.2208165,540.9261318,685.2282264,876.2148538,1225.762568,845.2696747,730.6269958,491.3431008,669.4442366,999.7967797,1131.964892,61.0,0.0,102,745,1571060,1665507,1352661,238.7972973,23.95945946,52.60810811,56.82432432,10,147023,0,3622.7957699999997,0.1435718031456254,133.39189189,0.5585988342339585,62.26128420426147,6620.680789100001,423.5
1122051,11650510,서초구,서초1동,31727.2632,906.0003784,508.6831943,1354.58338,1547.895211,1630.755616,1777.157525,993.5158603,494.5103775,1375.776606,1391.993819,1598.396924,1349.505484,118.0,5.0,81,423,953605,981308,778948,4101.603687,930.4930876,1121.0553,931.0230415,11,89823,0,2902.7098104999995,0.09148944843436731,2982.5714291,0.7271720177532599,30.05632707708618,12026.064564999999,252.0
1122052,11650520,서초구,서초2동,43101.70879,1007.483944,607.0752901,2320.429031,2665.276597,2507.97346,2491.525628,1075.56427,538.5199016,2545.891114,2583.131083,2552.173613,1950.200524,111.0,3.0,81,423,953605,981308,778948,27068.70161,6469.354839,11468.62097,6399.91129,9,89823,0,3228.6434057,0.07490754998672061,24337.887099,0.8991154230319213,22.124528859079604,19616.60105,252.0
1122053,11650530,서초구,서초3동,65643.80014,1529.038077,969.4021903,3069.33832,3563.308673,3278.594406,3890.550048,1380.472697,770.568069,3304.551615,3265.121109,3235.306455,2685.858645,172.0,1.0,81,423,953605,981308,778948,6047.631336,1280.940092,1768.082949,1518.847926,9,89823,0,4649.4810333,0.0708289438360355,4567.870967000001,0.7553157117578637,14.526962149757102,26292.629270999998,252.0
1122054,11650531,서초구,서초4동,41948.08745,1302.77973,943.5031695,1681.220945,1937.124586,2015.21123,2131.862429,1333.038086,905.6272934,2345.519167,1876.157516,2088.438316,1858.491453,56.0,4.0,81,423,953605,981308,778948,6512.209677,1534.467742,2091.532258,1456.548387,12,89823,0,4484.9482789,0.1069166331896736,5082.548387,0.7804644873384042,22.73297921238123,15934.025641999999,252.0
1122055,11650540,서초구,잠원동,34047.63771,1314.123158,876.6431577,1171.83603,1558.562646,1720.136423,1945.496133,1237.064114,863.1904329,1330.065355,1308.672546,1613.818894,1647.333283,61.0,4.0,81,423,953605,981308,778948,3187.752688,805.483871,1031.204301,719.1182796,12,89823,0,4291.0208626,0.126029914296806,2555.8064516000004,0.8017580727705437,28.00796366908945,12295.92131,252.0
1122056,11650550,서초구,반포본동,2710.765852,47.30099516,63.83485969,93.31495507,117.0532561,123.5842758,171.4545842,46.17408811,64.42596611,94.66998891,89.88519463,103.8093656,118.1165819,27.0,2.0,81,423,953605,981308,778948,548.537174,76.8549625,157.6874642,146.4563211,5,89823,0,221.73590907,0.08179825229331537,380.9987478,0.6945723386834671,351.7843488018087,911.88820221,252.0
1122057,11650560,서초구,반포1동,32943.17123,1323.057887,730.5756441,1457.239996,1780.545126,1774.184869,1846.054384,1294.177725,744.22513,1582.204051,1522.799995,1840.808297,1727.929919,97.0,3.0,81,423,953605,981308,778948,1165.209677,219.5483871,385.4435484,280.0645161,8,89823,0,4092.0363860999996,0.12421501128505653,885.0564516,0.7595684013530553,28.946970324811684,13531.766636999999,252.0
1122058,11650570,서초구,반포2동,16922.21119,1026.210715,692.9361497,359.5508764,571.2385845,731.3211382,938.6184788,904.5806638,671.9561566,383.4053477,396.7042031,710.8572293,869.1453327,19.0,4.0,81,423,953605,981308,778948,923.3047257,148.8800555,234.7965631,230.3192484,7,89823,0,3295.6836851,0.19475490809661733,613.995867,0.664998076918215,56.35226917410903,4960.8411907,252.0
1122059,11650580,서초구,반포3동,21656.45472,911.3120836,672.5897914,541.2626784,738.4942204,783.4864454,1098.953692,861.006504,574.962611,618.5547898,622.9800015,900.931251,1038.878442,43.0,1.0,81,423,953605,981308,778948,965.4840349,153.0185531,267.9993268,247.7180509,13,89823,0,3019.87099,0.13944438408984422,668.7359308,0.692643178578571,44.03329225994383,6343.5415205,252.0
1122060,11650581,서초구,반포4동,44086.49268,2159.329134,1230.162665,1173.626815,1689.499871,1824.532813,1979.192418,1975.411788,1139.577367,1677.619357,1659.575453,2276.45383,2368.258912,64.0,2.0,81,423,953605,981308,778948,3777.554839,873.0129032,1140.864516,914.3419355,10,89823,1,6504.480954000001,0.14753908870030802,2928.2193547,0.7751626328408677,21.63032126238081,14648.759468999999,252.0
1122061,11650590,서초구,방배본동,19398.50696,721.1629888,592.0392289,466.3265413,652.6087982,818.8217012,992.336995,753.3347881,605.3896585,612.6243381,576.9638556,804.5693377,945.8381948,50.0,2.0,81,423,953605,981308,778948,1461.083832,214.6107784,323.7185629,396.5449102,3,89823,0,2671.9266643,0.13773877906220058,934.8742515,0.6398498368298966,49.158680199787916,5870.089761899999,252.0
1122062,11650600,서초구,방배1동,21709.645,813.1229909,340.9864028,791.4264925,936.3743405,928.1073977,913.4695167,790.3856299,346.4187829,904.8860589,979.6078103,1123.905074,888.1552069,81.0,1.0,81,423,953605,981308,778948,1559.379032,355.6612903,456.3709677,339.3145161,6,89823,0,2290.9138064999997,0.10552516204203245,1151.3467741,0.7383367035680392,43.92540734774797,7465.9318975,252.0
1122063,11650610,서초구,방배2동,20412.01018,618.8281289,325.5139873,808.2567885,915.7709235,819.6581531,840.0195862,650.2510764,364.1414765,900.2856763,862.301765,896.6698216,750.8760896,77.0,1.0,81,423,953605,981308,778948,1867.309677,300.6129032,446.2387097,521.0,11,89823,0,1958.7346690999998,0.09595991045601172,1267.8516129,0.6789723357171892,46.71783874252408,6793.838803800001,252.0
1122064,11650620,서초구,방배3동,17693.96674,497.9643212,303.7849751,568.3112598,663.4915669,651.9453667,775.3369225,668.2495571,372.4228873,534.9550548,578.4921487,769.3620522,713.8057207,58.0,4.0,81,423,953605,981308,778948,445.8709677,72.0,154.5483871,86.80645161,6,89823,0,1842.4217406999999,0.10412711676093045,313.35483871,0.7027926494663314,53.8943592475635,5255.7000923000005,252.0
1122065,11650621,서초구,방배4동,27349.59279,992.2762338,652.7875429,855.7555959,958.0740413,1070.881971,1185.184883,932.5068093,649.7354389,1012.767331,1079.545909,1271.099819,1289.94418,79.0,4.0,81,423,953605,981308,778948,1475.070968,276.1096774,409.8193548,353.4967742,8,89823,0,3227.3060249,0.1180019772023816,1039.4258064,0.7046615579515629,34.867246738264875,8723.2537302,252.0
1122066,11650651,서초구,양재1동,53578.54082,3303.197897,1173.698329,2170.261057,2856.109865,2654.78188,2951.766912,2599.647219,1018.678525,2080.897765,2120.882695,2468.807318,2432.15823,167.0,4.0,81,423,953605,981308,778948,3114.242424,570.7878788,932.5656566,750.1969697,25,89823,0,8095.22197,0.15109075100041142,2253.5505051,0.7236271934814539,17.798263734051424,19735.665722,252.0
1122067,11650652,서초구,양재2동,38092.71869,1058.078119,443.0701596,2109.403027,2613.033652,2268.462456,2478.835816,1073.881657,468.3447208,1645.092983,1718.424716,1929.520404,1602.83156,125.0,2.0,81,423,953605,981308,778948,2687.505155,416.137457,782.9072165,711.1134021,11,89823,0,3043.3746564000003,0.07989386846255578,1910.1580756,0.7107551299189974,25.033786844159742,16365.604614000002,252.0
1122068,11650660,서초구,내곡동,24396.17637,1916.49321,419.5089787,686.8492457,944.5257722,1155.725568,1243.443967,1782.304908,412.0459833,613.0010816,762.7334313,1113.464016,1098.025475,64.0,2.0,81,423,953605,981308,778948,965.4840349,153.0185531,267.9993268,247.7180509,20,89823,0,4530.353080000001,0.18569930841994484,668.7359308,0.692643178578571,39.0882975076639,7617.7685568,252.0
1124051,11710510,송파구,풍납1동,15511.49636,514.8822513,262.4687084,531.7411467,657.5772918,575.454998,628.9847945,512.4126656,270.8469592,506.5534509,580.7707563,653.1416949,600.9921282,50.0,2.0,206,1280,1257962,1288787,1113797,433.6236559,69.92473118,106.9462366,106.7741935,5,46082,0,1560.6105845000002,0.10060993138768981,283.64516128,0.6541275076224456,81.09868776064361,4735.2162613,743.0
1124052,11710520,송파구,풍납2동,37473.72618,1546.587935,731.3855792,1191.108934,1478.295044,1404.755142,1537.675328,1192.40232,603.6593664,1774.979209,1670.527439,1979.913905,1691.775323,95.0,7.0,206,1280,1257962,1288787,1113797,3942.502266,839.0927498,1269.142003,955.7160179,13,46082,1,4074.0352006000003,0.10871710971657637,3063.9507707000002,0.7771589117711873,33.56917307762641,12729.030324,743.0
1124053,11710531,송파구,거여1동,12401.04397,344.1692942,242.9424585,407.7165649,524.0843308,487.3244995,516.6981202,383.8677892,244.1052971,369.4888942,420.5553748,515.2800504,491.9084493,53.0,2.0,206,1280,1257962,1288787,1113797,741.477483,133.0144371,179.3403143,177.7909515,11,46082,0,1215.0848389999999,0.09798246356834744,490.1457029,0.6610392279437567,101.44000803829098,3733.0562841000005,743.0
1124054,11710532,송파구,거여2동,18837.62652,630.8722058,403.2188658,612.1688606,788.8323412,754.3334863,715.9255576,736.111639,375.793404,488.0181814,671.8537995,922.0060644,791.87009,87.0,2.0,206,1280,1257962,1288787,1113797,923.3047257,148.8800555,234.7965631,230.3192484,19,46082,0,2145.9961145999996,0.11392072734437031,613.995867,0.664998076918215,66.77921969970131,5745.008381000001,743.0
1124055,11710540,송파구,마천1동,12549.42014,579.8421982,330.5997467,362.3444607,446.2892361,453.2129831,526.3604193,486.334021,262.1647839,326.6407167,327.6106955,458.0062042,508.5135431,40.0,3.0,206,1280,1257962,1288787,1113797,741.477483,133.0144371,179.3403143,177.7909515,10,46082,0,1658.9407497999998,0.1321926217540757,490.1457029,0.6610392279437567,100.24064745353246,3408.9782586999995,743.0
1124056,11710550,송파구,마천2동,15417.55884,493.4859659,296.0909856,476.6469158,584.0292017,527.0692834,629.6732357,502.071843,285.2680946,402.1997085,488.5834604,571.7220884,482.8108655,57.0,7.0,206,1280,1257962,1288787,1113797,300.6451613,41.1827957,73.10752688,80.75268817,12,46082,0,1576.9168891,0.1022805818654492,195.04301075,0.6487482117012207,81.59281330169388,4162.7347594,743.0
1124057,11710561,송파구,방이1동,18544.51225,912.93516,559.8596669,522.6635982,644.4820657,641.5857406,803.0968722,760.6959066,528.5767243,618.8475071,625.8823822,706.2940743,717.3763593,63.0,2.0,206,1280,1257962,1288787,1113797,1574.709677,181.9677419,338.5483871,349.9032258,5,46082,0,2762.0674578,0.1489425777590888,870.4193548,0.5527490987787966,67.83473099973281,5280.228599600001,743.0
1124058,11710562,송파구,방이2동,35829.36835,1210.275646,477.7410144,2013.427868,2013.069263,1547.886095,1611.751023,918.8202465,370.5951449,2238.342195,2122.71816,1926.274809,1439.947158,161.0,1.0,206,1280,1257962,1288787,1113797,2925.717742,396.7258065,751.1935484,733.2016129,10,46082,0,2977.4320518,0.08310032213559802,1881.1209678,0.6429605087311256,35.1098012030681,14913.416571000002,743.0
1124059,11710566,송파구,오륜동,18275.92751,591.7191505,611.5201774,446.5154501,501.9149111,610.1661788,756.0738211,448.6802251,449.3227515,579.0771401,541.6832999,688.4749786,718.8166125,26.0,3.0,206,1280,1257962,1288787,1113797,26443.80645,5190.290323,7086.129032,6017.741935,2,46082,0,2101.2423044999996,0.11497322384050096,18294.16129,0.6918127057309482,68.83163655095937,4842.7223922,743.0
1124060,11710570,송파구,오금동,37259.54813,1841.233311,950.3139618,1106.878853,1499.914807,1325.628205,1414.682282,1557.735326,819.7226364,1060.963937,1165.331907,1590.390997,1300.467255,115.0,8.0,206,1280,1257962,1288787,1113797,515.8064516,68.38709677,114.8387097,134.2258065,17,46082,0,5169.0052352,0.1387296812394273,317.45161297000004,0.6154471546163965,33.76213784479946,10464.258243,743.0
1124061,11710580,송파구,송파1동,30907.18244,1127.03993,461.2437701,1630.063665,1528.918783,1130.84785,1112.053404,1091.221771,455.1004954,1791.996759,1702.481575,1552.404077,1261.899346,158.0,4.0,206,1280,1257962,1288787,1113797,613.8161765,77.11764706,136.0220588,160.7647059,13,46082,0,3134.6059665,0.101419984580775,373.90441176,0.6091472106388842,40.701283672236286,11710.665459,743.0
1124062,11710590,송파구,송파2동,19343.33344,856.2429317,468.1404498,585.6198388,768.4787395,728.7319792,704.8549576,1011.998319,559.0317028,687.5680878,668.7006861,877.2988889,770.2093214,52.0,3.0,206,1280,1257962,1288787,1113797,923.3047257,148.8800555,234.7965631,230.3192484,10,46082,0,2895.4134033,0.14968533796313446,613.995867,0.664998076918215,65.03336169549068,5791.462499299999,743.0
1124063,11710600,송파구,석촌동,30097.28923,900.5448981,410.7613112,1511.204159,1620.032915,1319.298965,1232.408906,961.0111145,497.2942081,1558.814324,1805.037538,1791.290693,1278.790614,209.0,5.0,206,1280,1257962,1288787,1113797,931.8235294,133.0294118,262.9411765,225.9044118,13,46082,0,2769.6115319,0.09202195954376322,621.8750001,0.6673742189150605,41.79652161983095,12116.878113999997,743.0
1124064,11710610,송파구,삼전동,31700.50988,1339.818007,649.2876365,1461.391732,1654.288434,1322.715387,1228.205702,1083.738073,501.1783638,1646.035646,1777.902104,1803.186595,1428.353671,176.0,2.0,206,1280,1257962,1288787,1113797,824.7741935,82.45967742,175.7580645,206.0564516,13,46082,0,3574.0220803,0.11274336260928305,464.27419352,0.56291066958559,39.682705570412736,12322.079271,743.0
1124065,11710620,송파구,가락본동,38801.52362,1271.273188,641.5290402,1646.189024,2002.945648,1827.405174,1768.503518,1257.428331,615.0478039,1615.313773,1696.932813,1774.477708,1500.812079,122.0,4.0,206,1280,1257962,1288787,1113797,3001.283871,372.283871,663.3935484,610.2322581,12,46082,0,3785.2783631,0.09755488985872973,1645.9096774999998,0.5484018667489783,32.42042792751549,13832.579736999998,743.0
1124066,11710631,송파구,가락1동,27346.92831,1027.398685,513.6993432,1028.700452,1418.663009,1373.439049,1262.00999,898.4731425,544.5291782,790.96032,1116.218179,1490.988832,1181.552932,115.0,2.0,206,1280,1257962,1288787,1113797,13919.95455,2271.590909,3451.545455,3528.0,15,46082,0,2984.1003489,0.10912012914477122,9251.136364,0.6645952995586469,46.00012058904615,9662.532763000001,743.0
1124067,11710632,송파구,가락2동,26922.16082,1083.254294,719.6364068,844.3963305,1036.09404,966.972116,1061.275166,1037.342272,665.4791629,870.5286503,895.1802853,1161.83347,1066.618113,108.0,6.0,206,1280,1257962,1288787,1113797,1259.924731,180.3333333,305.9784946,305.655914,16,46082,0,3505.7121357000005,0.13021659587946852,791.9677419,0.6285833767795133,46.72589278441135,7902.8981711,743.0
1124068,11710641,송파구,문정1동,20780.25282,682.9135671,354.6239739,922.7831047,1068.338658,851.9540489,841.9223747,658.3346623,329.6205633,956.9816918,914.4632418,994.7336628,804.0830699,90.0,1.0,206,1280,1257962,1288787,1113797,1233.689189,185.3243243,278.3648649,309.1891892,5,46082,0,2025.4927666,0.09747199825454289,772.8783784,0.6264773861125243,60.536414590166665,7355.2598526,743.0
1124069,11710642,송파구,문정2동,39187.46453,602.4068242,264.3213303,2398.44625,2802.517953,2430.703651,2249.564951,765.368557,329.012475,2315.938581,2394.2627,2297.26692,1760.97228,224.0,1.0,206,1280,1257962,1288787,1113797,4433.096774,649.0322581,1205.516129,1124.516129,11,46082,0,1961.1091864999999,0.05004429885987319,2979.0645161,0.6720052974192078,32.10113272413851,18649.673286000005,743.0
1124071,11710650,송파구,잠실본동,34321.31004,1154.003897,599.7598319,1647.572709,1662.048975,1425.027578,1555.635983,1140.275754,580.9967006,1652.436829,1616.755058,1727.238811,1467.773066,131.0,3.0,206,1280,1257962,1288787,1113797,2496.258065,427.7526882,563.483871,583.2580645,5,46082,0,3475.0361835,0.10125010319973206,1574.4946237000001,0.6307419275979386,36.652505354075934,12754.489008999999,743.0
1124075,11710690,송파구,잠실4동,19820.67979,1688.882363,661.725528,404.5730814,664.8305667,831.7184535,915.3841535,1338.60999,504.1522697,550.8603161,584.731817,1006.435112,1080.752336,40.0,4.0,206,1280,1257962,1288787,1113797,923.3047257,148.8800555,234.7965631,230.3192484,18,46082,0,4193.3701507,0.21156540517927414,613.995867,0.664998076918215,63.467147107369726,6039.285836200001,743.0
1124077,11710710,송파구,잠실6동,39124.54057,1120.820447,708.89547,1636.930509,2030.245882,1904.05366,1862.554225,994.8589177,609.8901554,2047.214001,1979.467618,2154.902607,1772.822668,56.0,1.0,206,1280,1257962,1288787,1113797,20079.06452,3240.096774,5514.741935,5826.354839,10,46082,0,3434.4649901,0.08778288358313623,14581.193548,0.7261888886046569,32.15276094422903,15388.191170000002,743.0
1124078,11710720,송파구,잠실7동,10150.765,351.5270291,196.0957008,267.5013851,343.3895136,354.3698019,416.1228459,322.5105264,274.3743006,310.75052,335.471213,399.850879,414.7306192,18.0,2.0,206,1280,1257962,1288787,1113797,548.537174,76.8549625,157.6874642,146.4563211,1,46082,0,1144.5075569,0.11275086724005531,380.9987478,0.6945723386834671,123.92780248582251,2842.1867777,743.0
1124079,11710670,송파구,잠실2동,32961.40681,1824.306714,1282.167732,632.227294,1038.503729,1447.242441,1846.753833,2056.893276,1429.728545,799.8174636,859.5547943,1478.081115,1889.884117,64.0,4.0,206,1280,1257962,1288787,1113797,1507.604244,267.7131326,431.0065823,378.5489546,10,46082,0,6593.096267,0.2000247230042303,1077.2686695,0.7145566708155273,38.16469385700956,9992.0647869,743.0
1124080,11710680,송파구,잠실3동,43738.052,2508.815949,1263.899868,1085.423305,1580.483941,1650.667445,1753.439122,2691.590157,1432.253036,1396.481848,1385.558751,2139.910192,2102.576593,58.0,4.0,206,1280,1257962,1288787,1113797,3013.225806,1396.129032,535.7096774,492.9354839,11,46082,0,7896.55901,0.1805420828984336,2424.7741932999998,0.8047104164818107,28.761271764000828,13094.541196999999,743.0
